4740,"Thomas","Aethomys nyikae","","","{\"1887\":1913}",0,574,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","nyikae","","","Nyika Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4742,"Thomas","Aethomys stannarius","","","{\"1887\":1913}",0,575,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","stannarius","","","Tinfields Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4743,"de Winton","Aethomys thomasi","","","{\"1887\":1897}",0,576,"placentalia","aethomys","",0,"Noack","","","eutheria","rodentia","iucn","thomasi","","","Thomas&#39;s Rock Rat","boreoeutheria","muridae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","murinae","arvicanthini",0,0,0,0,0,\N,\N,\N,"afrotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4384,"Linnaeus","Cuniculus paca","","","{\"1766\":1766}",0,699,"placentalia","cuniculus","",0,"Linnaeus","","","eutheria","rodentia","iucn","paca","","","Spotted Paca","boreoeutheria","cuniculidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia",\N,\N,0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
4385,"Stolzmann","Cuniculus taczanowskii","","","{\"1766\":1865}",0,700,"placentalia","cuniculus","",0,"Linnaeus","","","eutheria","rodentia","iucn","taczanowskii","","","Mountain Paca","boreoeutheria","cuniculidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia",\N,\N,0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
657,"David","Ailuropoda melanoleuca","","","{\"1869\":1869}",0,712,"placentalia","ailuropoda","",0,"David","","","eutheria","carnivora","iucn","melanoleuca","","","Giant Panda","boreoeutheria","ursidae","true bears",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","ailuropodinae",\N,0,0,0,0,0,\N,\N,\N,"palearctic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
404,"F. Cuvier","Ailurus fulgens","","","{\"1825\":1825}",0,714,"placentalia","ailurus","",0,"F. Cuvier","","","eutheria","carnivora","iucn","fulgens","","","Red Panda","boreoeutheria","ailuridae","red panda and relatives",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia",\N,\N,0,0,0,0,0,\N,\N,\N,"palearctic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3604,"Thomas","Akodon aerosus","","","{\"1829\":1918}",0,723,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","aerosus","","","Highland Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3605,"J. A. Allen","Akodon affinis","","","{\"1829\":1901}",0,724,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","affinis","","","Colombian Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
3606,"Thomas","Akodon albiventer","","","{\"1829\":1918}",0,725,"placentalia","akodon","",0,"Fischer","","","eutheria","rodentia","iucn","albiventer","","","White-bellied Grass Mouse","boreoeutheria","cricetidae","rodents",\N,\N,\N,\N,"iucn",\N,\N,\N,"placentalia","sigmodontinae","akodontini",0,0,0,0,0,\N,\N,\N,"neotropic",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"NA",\N,\N
