simple_linnean_group_alt,major_type,linnean_order,linnean_family,linnean_subfamily,linnean_tribe,genus,species,subspecies,canonical_sciname,juniorSynonym?,synonymOf?,notes,citation,extinct?,internal_id,newSppSinceMSW3?,IfNew_category,IfNew_valid_SciName,IfNew_described_SciName,IfNew_GeoRegion,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3?,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,PITHECIINAE,,Chiropotes,Chiropotes_satanas,Chiropotes_satanas,Chiropotes_satanas,FALSE,,"misspelt,_should_be_satanas",,0,400000084,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,PITHECIIDAE,PITHECIINAE,,Chiropotes,Chiropotes_utahickae,Chiropotes_utahickae,Chiropotes_utahickae,FALSE,,,,0,43892,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chiruromys,Chiruromys_forbesi,Chiruromys_forbesi,Chiruromys_forbesi,FALSE,,,,0,4691,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chiruromys,Chiruromys_lamia,Chiruromys_lamia,Chiruromys_lamia,FALSE,,,,0,4692,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chiruromys,Chiruromys_vates,Chiruromys_vates,Chiruromys_vates,FALSE,,,,0,4693,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Xenarthra,CINGULATA,CHLAMYPHORIDAE,CHLAMYPHORINAE,,Chlamyphorus,Chlamyphorus_truncatus,Chlamyphorus_truncatus,Chlamyphorus_truncatus,FALSE,,,,0,4704,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Chlorocebus,Chlorocebus_aethiops,Chlorocebus_aethiops,Chlorocebus_aethiops,FALSE,,,,0,4233,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Chlorocebus,Chlorocebus_cynosuros,Chlorocebus_cynosuros,Chlorocebus_cynosuros,FALSE,,,,0,136291,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Chlorocebus,Chlorocebus_djamdjamensis,Chlorocebus_djamdjamensis,Chlorocebus_djamdjamensis,FALSE,,,,0,4240,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Chlorocebus,Chlorocebus_pygerythrus,Chlorocebus_pygerythrus,Chlorocebus_pygerythrus,FALSE,,,,0,136271,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Chlorocebus,Chlorocebus_sabaeus,Chlorocebus_sabaeus,Chlorocebus_sabaeus,FALSE,,,,0,136265,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,CERCOPITHECINAE,CERCOPITHECINI,Chlorocebus,Chlorocebus_tantalus,Chlorocebus_tantalus,Chlorocebus_tantalus,FALSE,,,,0,136208,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chlorotalpa,Chlorotalpa_duthieae,Chlorotalpa_duthieae,Chlorotalpa_duthieae,FALSE,,"misspelt,_should_be_duthieae",,0,400000085,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chlorotalpa,Chlorotalpa_sclateri,Chlorotalpa_sclateri,Chlorotalpa_sclateri,FALSE,,,,0,4766,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_caovansunga,Chodsigoa_caovansunga,Chodsigoa_caovansunga,FALSE,,,,0,136259,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_furva,Chodsigoa_furva,Chodsigoa_furva,FALSE,,split_from_,"Chen,_Z._Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L._K.,_Liu,_S._Y.,_&_Jiang,_X._L._(2017)._Integrative_systematic_analyses_of_the_genus_Chodsigoa_(Mammalia:_Eulipotyphla:_Soricidae),_with_descriptions_of_new_species._Zoological_Journal_of_the_Linnean_Society.",0,100000442,TRUE,splitFromExisting,Chodsigoa_furva,Chodsigoa_furva,_notEntered,"Chen,_Z._Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L._K.,_Liu,_S._Y.,_&_Jiang,_X._L._(2017)._Integrative_systematic_analyses_of_the_genus_Chodsigoa_(Mammalia:_Eulipotyphla:_Soricidae),_with_descriptions_of_new_species._Zoological_Journal_of_the_Linnean_Society.","Chen,_Z_Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L_K.,_Liu,_S_Y.,_&_Jiang,_X_L_",2017,_noneYet,_noneYet,Anthony,1941,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_hoffmanni,Chodsigoa_hoffmanni,Chodsigoa_hoffmanni,FALSE,,described_in_2017,"Chen,_Z._Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L._K.,_Liu,_S._Y.,_&_Jiang,_X._L._(2017)._Integrative_systematic_analyses_of_the_genus_Chodsigoa_(Mammalia:_Eulipotyphla:_Soricidae),_with_descriptions_of_new_species._Zoological_Journal_of_the_Linnean_Society.",0,100000443,TRUE,deNovo,Chodsigoa_hoffmanni,Chodsigoa_hoffmanni,_notEntered,"Chen,_Z._Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L._K.,_Liu,_S._Y.,_&_Jiang,_X._L._(2017)._Integrative_systematic_analyses_of_the_genus_Chodsigoa_(Mammalia:_Eulipotyphla:_Soricidae),_with_descriptions_of_new_species._Zoological_Journal_of_the_Linnean_Society.","Chen,_Z_Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L_K.,_Liu,_S_Y.,_&_Jiang,_X_L_",2017,_noneYet,_noneYet,"Chen,_He,_Huang,_Wan,_Lin,_Liu_&_Jiang",2017,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_hypsibia,Chodsigoa_hypsibia,Chodsigoa_hypsibia,FALSE,,"misspelt,_should_be_hypsibia",,0,400000086,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_lamula,Chodsigoa_lamula,Chodsigoa_lamula,TRUE,Chodsigoa_hypsibia,included_in_C._hypsibia,"Chen,_Z._Z.,_He,_K.,_Huang,_C.,_Wan,_T.,_Lin,_L._K.,_Liu,_S._Y.,_&_Jiang,_X._L._(2017)._Integrative_systematic_analyses_of_the_genus_Chodsigoa_(Mammalia:_Eulipotyphla:_Soricidae),_with_descriptions_of_new_species._Zoological_Journal_of_the_Linnean_Society.",0,41431,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_parca,Chodsigoa_parca,Chodsigoa_parca,FALSE,,,,0,41435,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_parva,Chodsigoa_parva,Chodsigoa_parva,FALSE,,,,0,136298,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_salenskii,Chodsigoa_salenskii,Chodsigoa_salenskii,FALSE,,,,0,20416,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_smithii,Chodsigoa_smithii,Chodsigoa_smithii,FALSE,,,,0,41436,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,SORICINAE,NECTOGALINI,Chodsigoa,Chodsigoa_sodalis,Chodsigoa_sodalis,Chodsigoa_sodalis,FALSE,,,,0,136760,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,PHYLLOSTOMIDAE,GLOSSOPHAGINAE,CHOERONYCTERINI,Choeroniscus,Choeroniscus_godmani,Choeroniscus_godmani,Choeroniscus_godmani,FALSE,,,,0,4772,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,PHYLLOSTOMIDAE,GLOSSOPHAGINAE,CHOERONYCTERINI,Choeroniscus,Choeroniscus_minor,Choeroniscus_minor,Choeroniscus_minor,FALSE,,,,0,4774,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,PHYLLOSTOMIDAE,GLOSSOPHAGINAE,CHOERONYCTERINI,Choeroniscus,Choeroniscus_periosus,Choeroniscus_periosus,Choeroniscus_periosus,FALSE,,,,0,4775,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,PHYLLOSTOMIDAE,GLOSSOPHAGINAE,CHOERONYCTERINI,Choeronycteris,Choeronycteris_mexicana,Choeronycteris_mexicana,Choeronycteris_mexicana,FALSE,,,,0,4776,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,ARTIODACTYLA,HIPPOPOTAMIDAE,,,Choeropsis,Choeropsis_liberiensis,Choeropsis_liberiensis,Choeropsis_liberiensis,FALSE,,,,0,10032,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Xenarthra,PILOSA,MEGALONYCHIDAE,,,Choloepus,Choloepus_didactylus,Choloepus_didactylus,Choloepus_didactylus,FALSE,,,,0,4777,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Xenarthra,PILOSA,MEGALONYCHIDAE,,,Choloepus,Choloepus_hoffmanni,Choloepus_hoffmanni,Choloepus_hoffmanni,FALSE,,,,0,4778,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,VIVERRIDAE,HEMIGALINAE,,Chrotogale,Chrotogale_owstoni,Chrotogale_owstoni,Chrotogale_owstoni,FALSE,,,,0,4806,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chrotomys,Chrotomys_gonzalesi,Chrotomys_gonzalesi,Chrotomys_gonzalesi,FALSE,,,,0,4807,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chrotomys,Chrotomys_mindorensis,Chrotomys_mindorensis,Chrotomys_mindorensis,FALSE,,,,0,4808,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chrotomys,Chrotomys_sibuyanensis,Chrotomys_sibuyanensis,Chrotomys_sibuyanensis,FALSE,,,,0,136388,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chrotomys,Chrotomys_silaceus,Chrotomys_silaceus,Chrotomys_silaceus,FALSE,,,,0,4092,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Chrotomys,Chrotomys_whiteheadi,Chrotomys_whiteheadi,Chrotomys_whiteheadi,FALSE,,,,0,4810,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,PHYLLOSTOMIDAE,PHYLLOSTOMINAE,VAMPYRINI,Chrotopterus,Chrotopterus_auritus,Chrotopterus_auritus,Chrotopterus_auritus,FALSE,,,,0,4811,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chrysochloris,Chrysochloris_asiatica,Chrysochloris_asiatica,Chrysochloris_asiatica,FALSE,,,,0,40600,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chrysochloris,Chrysochloris_stuhlmanni,Chrysochloris_stuhlmanni,Chrysochloris_stuhlmanni,FALSE,,moved_back_to_Chrysochloris_until_unpublished_data_is_published,"Bronner,_G._2015._Chrysochloris_stuhlmanni._The_IUCN_Red_List_of_Threatened_Species_2015:_e.T40601A21288271._http://dx.doi.org/10.2305/IUCN.UK.2015-2.RLTS.T40601A21288271.en._Downloaded_on_27_April_2017.",0,400000087,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chrysochloris,Chrysochloris_visagiei,Chrysochloris_visagiei,Chrysochloris_visagiei,FALSE,,,,0,4812,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,CANIDAE,,,Chrysocyon,Chrysocyon_brachyurus,Chrysocyon_brachyurus,Chrysocyon_brachyurus,FALSE,,,,0,4819,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chrysospalax,Chrysospalax_trevelyani,Chrysospalax_trevelyani,Chrysospalax_trevelyani,FALSE,,,,0,4828,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Afrotheria,AFROSORICIDA,CHRYSOCHLORIDAE,,,Chrysospalax,Chrysospalax_villosus,Chrysospalax_villosus,Chrysospalax_villosus,FALSE,,,,0,4829,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,CISTUGIDAE,,,Cistugo,Cistugo_lesueuri,Cistugo_lesueuri,Cistugo_lesueuri,FALSE,,,,0,44787,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,CISTUGIDAE,,,Cistugo,Cistugo_seabrae,Cistugo_seabrae,Cistugo_seabrae,FALSE,,,,0,44788,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,VIVERRIDAE,VIVERRINAE,,Civettictis,Civettictis_civetta,Civettictis_civetta,Civettictis_civetta,FALSE,,,,0,41695,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,RHINONYCTERIDAE,,,Cloeotis,Cloeotis_percivali,Cloeotis_percivali,Cloeotis_percivali,FALSE,,,,0,4983,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ECHIMYIDAE,EURYZYGOMATOMYINAE,,Clyomys,Clyomys_laticeps,Clyomys_laticeps,Clyomys_laticeps,FALSE,,includes_bishopi,"Bezerra,_A.M.R._and_De_Olivera,_J.A._2010._Taxonomic_implications_of_cranial_morphometric_variation_in_the_genus_Clyomys_Thomas,_1916_(Rodentia:_Echimyidae)._Journal_of_Mammalogy_91(1):_260â€“272.",0,4989,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Coccymys,Coccymys_kirrhos,Coccymys_kirrhos,Coccymys_kirrhos,FALSE,,,,0,100000050,TRUE,deNovo,Coccymys_kirrhos,Coccymys_kirrhos,Papua_New_Guinea_(New_Guinea),"Musser,_G.G._&_Lunde,_D.P._2009._Systematic_Reviews_of_New_Guinea_Coccymys_&_â€œMelomysâ€_Albidens_(Muridae,_Murinae)_with_Descriptions_of_New_Taxa._Bulletin_of_the_American_Museum_of_Natural_History_329:1-139.[66]","Musser,_G.G_&_Lunde,_D.P",2009,_noneYet,_noneYet,Musser_&_Lunde,2009,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Coccymys,Coccymys_ruemmleri,Coccymys_ruemmleri,Coccymys_ruemmleri,FALSE,,,,0,42668,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Coccymys,Coccymys_shawmayeri,Coccymys_shawmayeri,Coccymys_shawmayeri,FALSE,,split_from_ruemmleri,"Musser,_G._G.,_&_Lunde,_D._P._(2009)._Systematic_reviews_of_New_Guinea_Coccymys_and_â€œMelomysâ€_albidens_(Muridae,_Murinae)_with_descriptions_of_new_taxa._Bulletin_of_the_American_Museum_of_Natural_History,_1-139.",0,100000444,TRUE,splitFromExisting,Coccymys_shawmayeri,Coccymys_shawmayeri,_notEntered,"Musser,_G._G.,_&_Lunde,_D._P._(2009)._Systematic_reviews_of_New_Guinea_Coccymys_&_â€œMelomysâ€_albidens_(Muridae,_Murinae)_with_descriptions_of_new_taxa._Bulletin_of_the_American_Museum_of_Natural_History,_1-139.","Musser,_G_G.,_&_Lunde,_D_P_",2009,_noneYet,_noneYet,Hinton,1943,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,PERISSODACTYLA,RHINOCEROTIDAE,,,Coelodonta,Coelodonta_antiquitatis,Coelodonta_antiquitatis,Coelodonta_antiquitatis,FALSE,,extinct_left_of_Master_initially,,1,400000088,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,HIPPOSIDERIDAE,,,Coelops,Coelops_frithii,Coelops_frithii,Coelops_frithii,FALSE,,,,0,5074,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,HIPPOSIDERIDAE,,,Coelops,Coelops_robinsoni,Coelops_robinsoni,Coelops_robinsoni,FALSE,,includes_hirsutus,"Heaney,_L._2008._Coelops_robinsoni._The_IUCN_Red_List_of_Threatened_Species_2008:_e.T5076A11112095._http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T5076A11112095.en._Downloaded_on_09_May_2017.",0,5076,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ERETHIZONTIDAE,ERETHIZONTINAE,,Coendou,Coendou_baturitensis,Coendou_baturitensis,Coendou_baturitensis,FALSE,,,,0,100000051,TRUE,deNovo,Coendou_baturitensis,Coendou_baturitensis,Brazil_(Ceara),"FeijÃ³,_A._&_Langguth,_A._2013._MamÃ­feros_de_MÃ©dio_e_Grande_Porte_doNordeste_do_Brasil:_DistribuiÃ§Ã£o_e_Taxonomia,_com_DescriÃ§Ã£o_deNovas_EspÃ©cies._Revista_Nordestina_de_Biologia_22:_3-225","FeijÃ³,_A_&_Langguth,_A",2013,_noneYet,_noneYet,FeijÃ³_&_Langguth,2013,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ERETHIZONTIDAE,ERETHIZONTINAE,,Coendou,Coendou_bicolor,Coendou_bicolor,Coendou_bicolor,FALSE,,,,0,5083,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ERETHIZONTIDAE,ERETHIZONTINAE,,Coendou,Coendou_nycthemera,Coendou_nycthemera,Coendou_nycthemera,FALSE,,,,0,5084,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ERETHIZONTIDAE,ERETHIZONTINAE,,Coendou,Coendou_prehensilis,Coendou_prehensilis,Coendou_prehensilis,FALSE,,,,0,5085,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ERETHIZONTIDAE,ERETHIZONTINAE,,Coendou,Coendou_quichua,Coendou_quichua,Coendou_quichua,FALSE,,,,0,136702,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,ERETHIZONTIDAE,ERETHIZONTINAE,,Coendou,Coendou_speratus,Coendou_speratus,Coendou_speratus,FALSE,,,,0,100000052,TRUE,deNovo,Coendou_speratus,Coendou_speratus,Brazil_(Pernambuco),"Pontes,_A.R.M.,_Gadelha,_J.R.,_Melo,_Ã‰.R.A.,_de_SÃ¡,_F.B.,_Loss,_A.C.,_Junior,_V.C.,_Costa,_L.P._&_Leite,_Y.L.R._2013._A_new_species_of_porcupine,_genus_Coendou_(Rodentia:_Erethizontidae)_from_the_Atlantic_forest_of_northeastern_Brazil._Zootaxa_3636:_421-438","Pontes,_A.R.M.,_Gadelha,_J.R.,_Melo,_Ã‰.R.A.,_de_SÃ¡,_F.B.,_Loss,_A.C.,_Junior,_V.C.,_Costa,_L.P_&_Leite,_Y.L.R",2013,_noneYet,_noneYet,"Pontes,_Gadelha,_Melo,_de_SÃ¡,_Loss,_Junior,_Costa_&_Leite",2013,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,,Coleura,Coleura_afra,Coleura_afra,Coleura_afra,FALSE,,,,0,5113,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,,Coleura,Coleura_kibomalandy,Coleura_kibomalandy,Coleura_kibomalandy,FALSE,,,,0,100000053,TRUE,deNovo,Coleura_kibomalandy,Coleura_kibomalandy,Madagascar,"Goodman,_S.M.,_Puechmaille,_S.J.,_Friedli-Weyeneth,_N.,_Gerlach,_J.,_Ruedi,_M.,_Schoeman,_M.C.,_Stanley,_W.T._&_Teeling,_E.C._2012._Phylogeny_of_the_Emballonurini_(Emballonuridae)_with_descriptions_of_a_new_genus_&_species_from_Madagascar._Journal_of_Mammalogy_93:_1440-1455","Goodman,_S.M.,_Puechmaille,_S.J.,_Friedli-Weyeneth,_N.,_Gerlach,_J.,_Ruedi,_M.,_Schoeman,_M.C.,_Stanley,_W.T_&_Teeling,_E.C",2012,_noneYet,_noneYet,"Goodman,_Puechmaille,_Friedli-Weyeneth,_Gerlach,_Ruedi,_Schoeman,_Stanley_&_Teeling",2012,_noneYet,FALSE,,,
Placentalia,Boreoeutheria,CHIROPTERA,EMBALLONURIDAE,EMBALLONURINAE,,Coleura,Coleura_seychellensis,Coleura_seychellensis,Coleura_seychellensis,FALSE,,,,0,5112,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,COLOBINAE,COLOBINI,Colobus,Colobus_angolensis,Colobus_angolensis,Colobus_angolensis,FALSE,,,,0,5142,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,COLOBINAE,COLOBINI,Colobus,Colobus_guereza,Colobus_guereza,Colobus_guereza,FALSE,,,,0,5143,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,COLOBINAE,COLOBINI,Colobus,Colobus_polykomos,Colobus_polykomos,Colobus_polykomos,FALSE,,,,0,5144,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,COLOBINAE,COLOBINI,Colobus,Colobus_satanas,Colobus_satanas,Colobus_satanas,FALSE,,,,0,5145,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,PRIMATES,CERCOPITHECIDAE,COLOBINAE,COLOBINI,Colobus,Colobus_vellerosus,Colobus_vellerosus,Colobus_vellerosus,FALSE,,,,0,5146,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,PRAOMYINI,Colomys,Colomys_goslingi,Colomys_goslingi,Colomys_goslingi,FALSE,,,,0,5151,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,TALPIDAE,SCALOPINAE,CONYLURINI,Condylura,Condylura_cristata,Condylura_cristata,Condylura_cristata,FALSE,,,,0,41458,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,MEPHITIDAE,MEPHITINAE,,Conepatus,Conepatus_amazonicus,Conepatus_amazonicus,Conepatus_amazonicus,FALSE,,split_from_C._semistriatus,"FeijÃ³,_A.,_&_Langguth,_A._(2013)._MamÃ­feros_de_mÃ©dio_e_grande_porte_do_Nordeste_do_Brasil:_distribuiÃ§Ã£o_e_taxonomia,_com_descriÃ§Ã£o_de_novas_espÃ©cies._Revista_Nordestina_de_Biologia,_22(1),_3-225.",0,400000089,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,MEPHITIDAE,MEPHITINAE,,Conepatus,Conepatus_chinga,Conepatus_chinga,Conepatus_chinga,FALSE,,includes_humboldtii,"Schiaffini,_M._I.,_Gabrielli,_M.,_Prevosti,_F._J.,_Cardoso,_Y._P.,_Castillo,_D.,_Bo,_R.,_..._&_Lizarralde,_M._(2013)._Taxonomic_status_of_southern_South_American_Conepatus_(Carnivora:_Mephitidae)._Zoological_Journal_of_the_Linnean_Society,_167(2),_327-344.",0,41630,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,MEPHITIDAE,MEPHITINAE,,Conepatus,Conepatus_leuconotus,Conepatus_leuconotus,Conepatus_leuconotus,FALSE,,,,0,41632,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,CARNIVORA,MEPHITIDAE,MEPHITINAE,,Conepatus,Conepatus_semistriatus,Conepatus_semistriatus,Conepatus_semistriatus,FALSE,,,,0,41633,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,MYOSORICINAE,,Congosorex,Congosorex_phillipsorum,Congosorex_phillipsorum,Congosorex_phillipsorum,FALSE,,,,0,136343,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,MYOSORICINAE,,Congosorex,Congosorex_polli,Congosorex_polli,Congosorex_polli,FALSE,,,,0,5221,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,EULIPOTYPHLA,SORICIDAE,MYOSORICINAE,,Congosorex,Congosorex_verheyeni,Congosorex_verheyeni,Congosorex_verheyeni,FALSE,,,,0,44935,FALSE,,,,,,,,,,,,,FALSE,,,
Placentalia,Boreoeutheria,RODENTIA,MURIDAE,MURINAE,HYDROMYINI,Conilurus,Conilurus_albipes,Conilurus_albipes,Conilurus_albipes,FALSE,,,,1,5223,FALSE,,,,,,,,,,,,,FALSE,,,
