Source	ID	Order	Family	Genus	Species	SciName
IUCN	136651	CHIROPTERA	RHINOLOPHIDAE	Rhinolophus	siamensis	Rhinolophus_siamensis
IUCN	136652	RODENTIA	ECHIMYIDAE	Echimys	vieirai	Echimys_vieirai
IUCN	136653	DIDELPHIMORPHIA	DIDELPHIDAE	Thylamys	karimii	Thylamys_karimii
IUCN	136654	RODENTIA	MURIDAE	Taeromys	microbullatus	Taeromys_microbullatus
IUCN	136655	RODENTIA	CRICETIDAE	Neacomys	musseri	Neacomys_musseri
IUCN	136656	EULIPOTYPHLA	SORICIDAE	Sorex	mediopua	Sorex_mediopua
IUCN	136657	RODENTIA	CRICETIDAE	Megaoryzomys	curioi	Megaoryzomys_curioi
IUCN	136658	RODENTIA	ABROCOMIDAE	Cuscomys	oblativa	Cuscomys_oblativa
IUCN	136659	CHIROPTERA	PHYLLOSTOMIDAE	Leptonycteris	yerbabuenae	Leptonycteris_yerbabuenae
IUCN	136660	RODENTIA	MURIDAE	Pogonomelomys	brassi	Pogonomelomys_brassi
IUCN	136662	PRIMATES	LEPILEMURIDAE	Lepilemur	betsileo	Lepilemur_betsileo
IUCN	136663	RODENTIA	DASYPROCTIDAE	Myoprocta	pratti	Myoprocta_pratti
IUCN	136664	CHIROPTERA	VESPERTILIONIDAE	Plecotus	sacrimontis	Plecotus_sacrimontis
IUCN	136665	RODENTIA	CRICETIDAE	Necromys	benefactus	Necromys_benefactus
IUCN	136666	EULIPOTYPHLA	SORICIDAE	Notiosorex	cockrumi	Notiosorex_cockrumi
IUCN	136667	RODENTIA	CRICETIDAE	Thomasomys	apeco	Thomasomys_apeco
IUCN	136668	DIPROTODONTIA	MACROPODIDAE	Dendrolagus	mayri	Dendrolagus_mayri
IUCN	136669	PRIMATES	GALAGIDAE	Galagoides	nyasae	Galagoides_nyasae
IUCN	136670	RODENTIA	CRICETIDAE	Chelemys	delfini	Chelemys_delfini
IUCN	136671	CHIROPTERA	PHYLLOSTOMIDAE	Vampyressa	thyone	Vampyressa_thyone
IUCN	136672	RODENTIA	CRICETIDAE	Brucepattersonius	igniventris	Brucepattersonius_igniventris
IUCN	136673	RODENTIA	MURIDAE	Melomys	fulgens	Melomys_fulgens
IUCN	136674	RODENTIA	CRICETIDAE	Phyllotis	anitae	Phyllotis_anitae
IUCN	136675	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	tandrefana	Scotophilus_tandrefana
IUCN	136676	RODENTIA	CRICETIDAE	Akodon	pervalens	Akodon_pervalens
IUCN	136677	PRIMATES	LEPILEMURIDAE	Lepilemur	petteri	Lepilemur_petteri
IUCN	136678	CHIROPTERA	VESPERTILIONIDAE	Myotis	dieteri	Myotis_dieteri
IUCN	136679	RODENTIA	CRICETIDAE	Calomys	tocantinsi	Calomys_tocantinsi
IUCN	136680	CHIROPTERA	VESPERTILIONIDAE	Myotis	alcathoe	Myotis_alcathoe
IUCN	136681	RODENTIA	CTENOMYIDAE	Ctenomys	yolandae	Ctenomys_yolandae
IUCN	136682	RODENTIA	ECHIMYIDAE	Phyllomys	kerri	Phyllomys_kerri
IUCN	136683	RODENTIA	CRICETIDAE	Habromys	delicatulus	Habromys_delicatulus
IUCN	136684	PRIMATES	CHEIROGALEIDAE	Mirza	zaza	Mirza_zaza
IUCN	136685	CHIROPTERA	PTEROPODIDAE	Pteropus	rennelli	Pteropus_rennelli
IUCN	136686	CARNIVORA	HERPESTIDAE	Bdeogale	omnivora	Bdeogale_omnivora
IUCN	136687	RODENTIA	CTENOMYIDAE	Ctenomys	bergi	Ctenomys_bergi
IUCN	136688	EULIPOTYPHLA	SORICIDAE	Notiosorex	villai	Notiosorex_villai
IUCN	136689	RODENTIA	CRICETIDAE	Calomys	expulsus	Calomys_expulsus
IUCN	136690	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	varius	Lasiurus_varius
IUCN	136691	RODENTIA	MURIDAE	Leopoldamys	ciliatus	Leopoldamys_ciliatus
IUCN	136692	RODENTIA	CRICETIDAE	Noronhomys	vespuccii	Noronhomys_vespuccii
IUCN	136693	RODENTIA	CRICETIDAE	Akodon	reigi	Akodon_reigi
IUCN	136694	RODENTIA	CTENOMYIDAE	Ctenomys	budini	Ctenomys_budini
IUCN	136695	RODENTIA	MURIDAE	Tokudaia	tokunoshimensis	Tokudaia_tokunoshimensis
IUCN	136696	DIPROTODONTIA	MACROPODIDAE	Dendrolagus	pulcherrimus	Dendrolagus_pulcherrimus
IUCN	136697	CHIROPTERA	VESPERTILIONIDAE	Myotis	macropus	Myotis_macropus
IUCN	136698	EULIPOTYPHLA	SORICIDAE	Sorex	orizabae	Sorex_orizabae
IUCN	136699	DIPROTODONTIA	PSEUDOCHEIRIDAE	Pseudochirulus	larvatus	Pseudochirulus_larvatus
IUCN	136700	RODENTIA	MURIDAE	Rattus	salocco	Rattus_salocco
IUCN	136701	RODENTIA	MURIDAE	Paramelomys	gressitti	Paramelomys_gressitti
IUCN	136702	RODENTIA	ERETHIZONTIDAE	Coendou	quichua	Coendou_quichua
IUCN	136703	RODENTIA	MURIDAE	Gerbillus	percivali	Gerbillus_percivali
IUCN	136704	RODENTIA	ECHIMYIDAE	Phyllomys	medius	Phyllomys_medius
IUCN	136705	DIDELPHIMORPHIA	DIDELPHIDAE	Cryptonanus	guahybae	Cryptonanus_guahybae
IUCN	136706	CHIROPTERA	PHYLLOSTOMIDAE	Lonchophylla	concava	Lonchophylla_concava
IUCN	136707	PRIMATES	LEPILEMURIDAE	Lepilemur	seali	Lepilemur_seali
IUCN	136708	ARTIODACTYLA	CERVIDAE	Mazama	nemorivaga	Mazama_nemorivaga
IUCN	136709	PRIMATES	LEPILEMURIDAE	Lepilemur	tymerlachsoni	Lepilemur_tymerlachsoni
IUCN	136710	RODENTIA	CRICETIDAE	Peromyscus	sagax	Peromyscus_sagax
IUCN	136711	EULIPOTYPHLA	SORICIDAE	Crocidura	musseri	Crocidura_musseri
IUCN	136712	RODENTIA	CRICETIDAE	Lemmus	trimucronatus	Lemmus_trimucronatus
IUCN	136713	LAGOMORPHA	LEPORIDAE	Pronolagus	saundersiae	Pronolagus_saundersiae
IUCN	136714	RODENTIA	OCTODONTIDAE	Tympanoctomys	loschalchalerosorum	Tympanoctomys_loschalchalerosorum
IUCN	136715	RODENTIA	MURIDAE	Melomys	caurinus	Melomys_caurinus
IUCN	136716	CHIROPTERA	MOLOSSIDAE	Tadarida	insignis	Tadarida_insignis
IUCN	136717	PRIMATES	CEBIDAE	Sapajus	nigritus	Sapajus_nigritus
IUCN	136718	RODENTIA	MURIDAE	Paramelomys	steini	Paramelomys_steini
IUCN	136719	RODENTIA	MURIDAE	Melomys	frigicola	Melomys_frigicola
IUCN	136721	ARTIODACTYLA	BOVIDAE	Bos	primigenius	Bos_primigenius
IUCN	136722	EULIPOTYPHLA	SORICIDAE	Crocidura	ramona	Crocidura_ramona
IUCN	136723	RODENTIA	CRICETIDAE	Amphinectomys	savamis	Amphinectomys_savamis
IUCN	136724	RODENTIA	MURIDAE	Rhynchomys	banahao	Rhynchomys_banahao
IUCN	136725	RODENTIA	CRICETIDAE	Oxymycterus	caparoae	Oxymycterus_caparoae
IUCN	136726	EULIPOTYPHLA	SORICIDAE	Crocidura	baluensis	Crocidura_baluensis
IUCN	136727	RODENTIA	CRICETIDAE	Neacomys	dubosti	Neacomys_dubosti
IUCN	136728	RODENTIA	CRICETIDAE	Oligoryzomys	fornesi	Oligoryzomys_fornesi
IUCN	136729	RODENTIA	CRICETIDAE	Akodon	leucolimnaeus	Akodon_leucolimnaeus
IUCN	136730	RODENTIA	MURIDAE	Rattus	arrogans	Rattus_arrogans
IUCN	136731	PRIMATES	LEPILEMURIDAE	Lepilemur	ankaranensis	Lepilemur_ankaranensis
IUCN	136732	DIPROTODONTIA	MACROPODIDAE	Dendrolagus	notatus	Dendrolagus_notatus
IUCN	136733	EULIPOTYPHLA	SORICIDAE	Crocidura	indochinensis	Crocidura_indochinensis
IUCN	136734	EULIPOTYPHLA	SORICIDAE	Cryptotis	peruviensis	Cryptotis_peruviensis
IUCN	136735	CHIROPTERA	PHYLLOSTOMIDAE	Lonchophylla	orcesi	Lonchophylla_orcesi
IUCN	136736	EULIPOTYPHLA	SORICIDAE	Cryptotis	brachyonyx	Cryptotis_brachyonyx
IUCN	136737	RODENTIA	CRICETIDAE	Calomys	fecundus	Calomys_fecundus
IUCN	136738	RODENTIA	ERETHIZONTIDAE	Coendou	melanurus	Coendou_melanurus
IUCN	136739	CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	inornatus	Hipposideros_inornatus
IUCN	136741	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	hesperidus	Pipistrellus_hesperidus
IUCN	136742	EULIPOTYPHLA	SORICIDAE	Crocidura	brunnea	Crocidura_brunnea
IUCN	136743	PAUCITUBERCULATA	CAENOLESTIDAE	Caenolestes	condorensis	Caenolestes_condorensis
IUCN	136744	PRIMATES	CHEIROGALEIDAE	Microcebus	simmonsi	Microcebus_simmonsi
IUCN	136745	RODENTIA	CRICETIDAE	Wiedomys	cerradensis	Wiedomys_cerradensis
IUCN	136746	RODENTIA	CRICETIDAE	Cricetulus	lama	Cricetulus_lama
IUCN	136747	RODENTIA	MURIDAE	Niviventer	fraternus	Niviventer_fraternus
IUCN	136748	RODENTIA	CAVIIDAE	Galea	monasteriensis	Galea_monasteriensis
IUCN	136749	DIDELPHIMORPHIA	DIDELPHIDAE	Cryptonanus	unduaviensis	Cryptonanus_unduaviensis
IUCN	136750	ARTIODACTYLA	MOSCHIDAE	Moschus	cupreus	Moschus_cupreus
IUCN	136751	RODENTIA	ECHIMYIDAE	Isothrix	negrensis	Isothrix_negrensis
IUCN	136752	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	griveaudi	Miniopterus_griveaudi
IUCN	136753	RODENTIA	CRICETIDAE	Akodon	philipmyersi	Akodon_philipmyersi
IUCN	136754	CHIROPTERA	VESPERTILIONIDAE	Lasiurus	insularis	Lasiurus_insularis
IUCN	136755	DASYUROMORPHIA	DASYURIDAE	Antechinus	subtropicus	Antechinus_subtropicus
IUCN	136756	RODENTIA	CRICETIDAE	Nectomys	apicalis	Nectomys_apicalis
IUCN	136757	EULIPOTYPHLA	SORICIDAE	Cryptotis	tropicalis	Cryptotis_tropicalis
IUCN	136758	RODENTIA	CTENOMYIDAE	Ctenomys	viperinus	Ctenomys_viperinus
IUCN	136759	RODENTIA	CRICETIDAE	Rhipidomys	gardneri	Rhipidomys_gardneri
IUCN	136760	EULIPOTYPHLA	SORICIDAE	Chodsigoa	sodalis	Chodsigoa_sodalis
IUCN	136761	PRIMATES	LEPILEMURIDAE	Lepilemur	hubbardorum	Lepilemur_hubbardorum
IUCN	136762	RODENTIA	CRICETIDAE	Thomasomys	hudsoni	Thomasomys_hudsoni
IUCN	136763	RODENTIA	MURIDAE	Pogonomys	fergussoniensis	Pogonomys_fergussoniensis
IUCN	136764	RODENTIA	MURIDAE	Melomys	lutillus	Melomys_lutillus
IUCN	136765	CHIROPTERA	VESPERTILIONIDAE	Nyctalus	furvus	Nyctalus_furvus
IUCN	136766	RODENTIA	CRICETIDAE	Arvicola	scherman	Arvicola_scherman
IUCN	136767	PRIMATES	INDRIIDAE	Avahi	betsileo	Avahi_betsileo
IUCN	136768	CHIROPTERA	PTEROPODIDAE	Eonycteris	robusta	Eonycteris_robusta
IUCN	136769	CHIROPTERA	VESPERTILIONIDAE	Pipistrellus	murrayi	Pipistrellus_murrayi
IUCN	136770	CHIROPTERA	VESPERTILIONIDAE	Myotis	moluccarum	Myotis_moluccarum
IUCN	136771	PRIMATES	LEPILEMURIDAE	Lepilemur	grewcockorum	Lepilemur_grewcockorum
IUCN	136772	RODENTIA	CRICETIDAE	Tapecomys	primus	Tapecomys_primus
IUCN	136773	RODENTIA	MURIDAE	Uromys	boeadii	Uromys_boeadii
IUCN	136774	CHIROPTERA	VESPERTILIONIDAE	Scotophilus	marovaza	Scotophilus_marovaza
IUCN	136775	RODENTIA	CRICETIDAE	Chibchanomys	orcesi	Chibchanomys_orcesi
IUCN	136776	CHIROPTERA	PTEROPODIDAE	Harpyionycteris	celebensis	Harpyionycteris_celebensis
IUCN	136777	CHIROPTERA	NATALIDAE	Natalus	primus	Natalus_primus
IUCN	136778	CHIROPTERA	PHYLLOSTOMIDAE	Sturnira	sorianoi	Sturnira_sorianoi
IUCN	136779	EULIPOTYPHLA	SORICIDAE	Sorex	maritimensis	Sorex_maritimensis
IUCN	136780	EULIPOTYPHLA	SORICIDAE	Cryptotis	tamensis	Cryptotis_tamensis
IUCN	136781	EULIPOTYPHLA	SORICIDAE	Crocidura	hutanis	Crocidura_hutanis
IUCN	136782	CHIROPTERA	PHYLLOSTOMIDAE	Carollia	manu	Carollia_manu
IUCN	136783	EULIPOTYPHLA	SORICIDAE	Crocidura	rapax	Crocidura_rapax
IUCN	136784	CHIROPTERA	VESPERTILIONIDAE	Myotis	melanorhinus	Myotis_melanorhinus
IUCN	136785	RODENTIA	MURIDAE	Rattus	omichlodes	Rattus_omichlodes
IUCN	136786	EULIPOTYPHLA	SORICIDAE	Crocidura	negligens	Crocidura_negligens
IUCN	136787	PRIMATES	ATELIDAE	Alouatta	puruensis	Alouatta_puruensis
IUCN	136788	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	petersoni	Miniopterus_petersoni
IUCN	136789	EULIPOTYPHLA	SORICIDAE	Cryptotis	alticola	Cryptotis_alticola
IUCN	136790	CHIROPTERA	EMBALLONURIDAE	Peropteryx	trinitatis	Peropteryx_trinitatis
IUCN	136791	PRIMATES	CERCOPITHECIDAE	Rungwecebus	kipunji	Rungwecebus_kipunji
IUCN	136792	EULIPOTYPHLA	SORICIDAE	Crocidura	lepidura	Crocidura_lepidura
IUCN	136793	RODENTIA	CRICETIDAE	Neotoma	leucodon	Neotoma_leucodon
IUCN	136794	RODENTIA	CRICETIDAE	Brucepattersonius	albinasus	Brucepattersonius_albinasus
IUCN	136795	EULIPOTYPHLA	SORICIDAE	Cryptotis	colombiana	Cryptotis_colombiana
IUCN	136796	PRIMATES	LEPILEMURIDAE	Lepilemur	otto	Lepilemur_otto
IUCN	136797	CARNIVORA	MEPHITIDAE	Spilogale	gracilis	Spilogale_gracilis
IUCN	136798	CHIROPTERA	PTEROPODIDAE	Cynopterus	luzoniensis	Cynopterus_luzoniensis
IUCN	136799	ARTIODACTYLA	TRAGULIDAE	Moschiola	kathygre	Moschiola_kathygre
IUCN	136800	PRIMATES	CHEIROGALEIDAE	Cheirogaleus	minusculus	Cheirogaleus_minusculus
IUCN	136801	RODENTIA	ECHIMYIDAE	Phyllomys	pattoni	Phyllomys_pattoni
IUCN	136802	EULIPOTYPHLA	SORICIDAE	Anourosorex	assamensis	Anourosorex_assamensis
IUCN	136803	DIDELPHIMORPHIA	DIDELPHIDAE	Marmosops	creightoni	Marmosops_creightoni
IUCN	136804	PRIMATES	CALLITRICHIDAE	Mico	rondoni	Mico_rondoni
IUCN	136805	DIPROTODONTIA	POTOROIDAE	Bettongia	pusilla	Bettongia_pusilla
IUCN	136806	RODENTIA	MURIDAE	Saxatilomys	paulinae	Saxatilomys_paulinae
IUCN	136807	CHIROPTERA	VESPERTILIONIDAE	Nyctophilus	nebulosus	Nyctophilus_nebulosus
IUCN	136808	RODENTIA	MURIDAE	Pseudomys	calabyi	Pseudomys_calabyi
IUCN	136809	CHIROPTERA	MOLOSSIDAE	Eumops	trumbulli	Eumops_trumbulli
IUCN	136810	CHIROPTERA	VESPERTILIONIDAE	Rhogeessa	aeneus	Rhogeessa_aeneus
IUCN	136811	EULIPOTYPHLA	SORICIDAE	Sorex	veraecrucis	Sorex_veraecrucis
IUCN	136812	DIPROTODONTIA	MACROPODIDAE	Dendrolagus	stellarum	Dendrolagus_stellarum
IUCN	136813	RODENTIA	CRICETIDAE	Oxymycterus	dasytrichus	Oxymycterus_dasytrichus
IUCN	136814	EULIPOTYPHLA	SORICIDAE	Sorex	antinorii	Sorex_antinorii
IUCN	136815	PRIMATES	PITHECIIDAE	Callicebus	aureipalatii	Callicebus_aureipalatii
IUCN	136816	RODENTIA	MURIDAE	Apodemus	epimelas	Apodemus_epimelas
IUCN	136817	CHIROPTERA	VESPERTILIONIDAE	Kerivoula	titania	Kerivoula_titania
IUCN	136818	RODENTIA	MURIDAE	Melomys	dollmani	Melomys_dollmani
IUCN	136819	CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	khaokhouayensis	Hipposideros_khaokhouayensis
IUCN	136820	CHIROPTERA	VESPERTILIONIDAE	Neoromicia	malagasyensis	Neoromicia_malagasyensis
IUCN	136821	RODENTIA	CRICETIDAE	Reithrodontomys	bakeri	Reithrodontomys_bakeri
IUCN	136822	RODENTIA	CRICETIDAE	Thomasomys	cinnameus	Thomasomys_cinnameus
IUCN	136823	CHIROPTERA	VESPERTILIONIDAE	Eptesicus	japonensis	Eptesicus_japonensis
IUCN	136824	CHIROPTERA	NATALIDAE	Natalus	jamaicensis	Natalus_jamaicensis
IUCN	136825	CHIROPTERA	MOLOSSIDAE	Eumops	patagonicus	Eumops_patagonicus
IUCN	136826	RODENTIA	CTENOMYIDAE	Ctenomys	tulduco	Ctenomys_tulduco
IUCN	136827	CHIROPTERA	VESPERTILIONIDAE	Miniopterus	shortridgei	Miniopterus_shortridgei
IUCN	136828	CHIROPTERA	VESPERTILIONIDAE	Nyctalus	plancyi	Nyctalus_plancyi
IUCN	136829	DASYUROMORPHIA	DASYURIDAE	Myoictis	wavicus	Myoictis_wavicus
IUCN	136830	DIDELPHIMORPHIA	DIDELPHIDAE	Marmosops	neblina	Marmosops_neblina
IUCN	136831	ARTIODACTYLA	CERVIDAE	Muntiacus	montanus	Muntiacus_montanus
IUCN	136832	CHIROPTERA	MOLOSSIDAE	Mormopterus	loriae	Mormopterus_loriae
IUCN	136833	RODENTIA	CRICETIDAE	Nephelomys	caracolus	Nephelomys_caracolus
IUCN	136834	RODENTIA	MURIDAE	Pithecheirops	otion	Pithecheirops_otion
IUCN	136835	CHIROPTERA	EMBALLONURIDAE	Emballonura	tiavato	Emballonura_tiavato
IUCN	136836	CHIROPTERA	PTEROPODIDAE	Paranyctimene	tenax	Paranyctimene_tenax
IUCN	136837	RODENTIA	HETEROMYIDAE	Chaetodipus	rudinoris	Chaetodipus_rudinoris
IUCN	136838	EULIPOTYPHLA	SORICIDAE	Cryptotis	orophila	Cryptotis_orophila
IUCN	136839	DASYUROMORPHIA	DASYURIDAE	Myoictis	wallacei	Myoictis_wallacei
IUCN	136840	RODENTIA	GEOMYIDAE	Geomys	breviceps	Geomys_breviceps
IUCN	136841	CHIROPTERA	PTEROPODIDAE	Pteropus	intermedius	Pteropus_intermedius
IUCN	136842	DIDELPHIMORPHIA	DIDELPHIDAE	Marmosops	ocellatus	Marmosops_ocellatus
IUCN	136843	PRIMATES	LEPILEMURIDAE	Lepilemur	ahmansonorum	Lepilemur_ahmansonorum
IUCN	136844	DIDELPHIMORPHIA	DIDELPHIDAE	Marmosa	paraguayanus	Marmosa_paraguayanus
IUCN	136845	DIDELPHIMORPHIA	DIDELPHIDAE	Cryptonanus	chacoensis	Cryptonanus_chacoensis
IUCN	165924	MACROSCELIDEA	MACROSCELIDIDAE	Elephantulus	pilicaudus	Elephantulus_pilicaudus
IUCN	165925	RODENTIA	NESOMYIDAE	Voalavo	antsahabensis	Voalavo_antsahabensis
IUCN	179234	PRIMATES	TARSIIDAE	Tarsius	tumpara	Tarsius_tumpara
IUCN	181359	ARTIODACTYLA	DELPHINIDAE	Sotalia	guianensis	Sotalia_guianensis
IUCN	190871	ARTIODACTYLA	DELPHINIDAE	Sotalia	fluviatilis	Sotalia_fluviatilis
IUCN	195277	PRIMATES	TARSIIDAE	Tarsius	wallacei	Tarsius_wallacei
IUCN	198920	ARTIODACTYLA	PHOCOENIDAE	Neophocaena	phocaenoides	Neophocaena_phocaenoides
IUCN	199832	DIDELPHIMORPHIA	DIDELPHIDAE	Philander	olrogi	Philander_olrogi
IUCN	199833	DIDELPHIMORPHIA	DIDELPHIDAE	Monodelphis	handleyi	Monodelphis_handleyi
IUCN	199834	DIDELPHIMORPHIA	DIDELPHIDAE	Thylamys	pulchellus	Thylamys_pulchellus
IUCN	199835	DIDELPHIMORPHIA	DIDELPHIDAE	Thylamys	citellus	Thylamys_citellus
IUCN	199836	DIDELPHIMORPHIA	DIDELPHIDAE	Thylamys	fenestrae	Thylamys_fenestrae
IUCN	199838	RODENTIA	CRICETIDAE	Pennatomys	nivalis	Pennatomys_nivalis
IUCN	201936	DIDELPHIMORPHIA	DIDELPHIDAE	Thylamys	pusillus	Thylamys_pusillus
IUCN	13508501	PRIMATES	CERCOPITHECIDAE	Rhinopithecus	strykeri	Rhinopithecus_strykeri
IUCN	14699281	PRIMATES	PITHECIIDAE	Callicebus	caquetensis	Callicebus_caquetensis
IUCN	14888655	DIDELPHIMORPHIA	DIDELPHIDAE	Thylamys	pallidior	Thylamys_pallidior
IUCN	14914835	RODENTIA	ECHIMYIDAE	Isothrix	barbarabrownae	Isothrix_barbarabrownae
IUCN	16971364	PRIMATES	CHEIROGALEIDAE	Microcebus	margotmarshae	Microcebus_margotmarshae
IUCN	16971390	PRIMATES	CHEIROGALEIDAE	Microcebus	arnholdi	Microcebus_arnholdi
IUCN	16971425	PRIMATES	CHEIROGALEIDAE	Microcebus	macarthurii	Microcebus_macarthurii
IUCN	16971461	PRIMATES	CHEIROGALEIDAE	Microcebus	gerpi	Microcebus_gerpi
IUCN	16971489	PRIMATES	LEPILEMURIDAE	Lepilemur	hollandorum	Lepilemur_hollandorum
IUCN	16971518	PRIMATES	LEPILEMURIDAE	Lepilemur	scottorum	Lepilemur_scottorum
IUCN	16971566	PRIMATES	INDRIIDAE	Avahi	mooreorum	Avahi_mooreorum
IUCN	46251646	PRIMATES	CHEIROGALEIDAE	Microcebus	marohita	Microcebus_marohita
IUCN	54778866	PRIMATES	CHEIROGALEIDAE	Cheirogaleus	medius	Cheirogaleus_medius
IUCN	54778911	PRIMATES	CHEIROGALEIDAE	Cheirogaleus	major	Cheirogaleus_major
IUCN	59544947	PRIMATES	CHEIROGALEIDAE	Microcebus	rufus	Microcebus_rufus
IUCN	61513537	ARTIODACTYLA	BOVIDAE	Pseudois	nayaur	Pseudois_nayaur
newSp	100000001	RODENTIA	CRICETIDAE	Abrawayaomys	chebezi	Abrawayaomys_chebezi
newSp	100000002	RODENTIA	CRICETIDAE	Abrothrix	manni	Abrothrix_manni
newSp	100000003	RODENTIA	MURIDAE	Acomys	muzei	Acomys_muzei
newSp	100000004	RODENTIA	MURIDAE	Acomys	ngurui	Acomys_ngurui
newSp	100000005	RODENTIA	CRICETIDAE	Akodon	josemariarguedasi	Akodon_josemariarguedasi
newSp	100000006	RODENTIA	CRICETIDAE	Akodon	polopi	Akodon_polopi
newSp	100000007	RODENTIA	DIPODIDAE	Allactaga	toussi	Allactaga_toussi
newSp	100000008	CHIROPTERA	PHYLLOSTOMIDAE	Anoura	canishina	Anoura_canishina
newSp	100000009	DASYUROMORPHIA	DASYURIDAE	Antechinus	argentus	Antechinus_argentus
newSp	100000010	DASYUROMORPHIA	DASYURIDAE	Antechinus	arktos	Antechinus_arktos
newSp	100000011	DASYUROMORPHIA	DASYURIDAE	Antechinus	mysticus	Antechinus_mysticus
newSp	100000012	DASYUROMORPHIA	DASYURIDAE	Antechinus	vandycki	Antechinus_vandycki
newSp	100000013	RODENTIA	MURIDAE	Apomys	aurorae	Apomys_aurorae
newSp	100000014	RODENTIA	MURIDAE	Apomys	banahao	Apomys_banahao
newSp	100000015	RODENTIA	MURIDAE	Apomys	brownorum	Apomys_brownorum
newSp	100000016	RODENTIA	MURIDAE	Apomys	iridensis	Apomys_iridensis
newSp	100000017	RODENTIA	MURIDAE	Apomys	lubangensis	Apomys_lubangensis
newSp	100000018	RODENTIA	MURIDAE	Apomys	magnus	Apomys_magnus
newSp	100000019	RODENTIA	MURIDAE	Apomys	minganensis	Apomys_minganensis
newSp	100000020	RODENTIA	MURIDAE	Apomys	sierrae	Apomys_sierrae
newSp	100000021	RODENTIA	MURIDAE	Apomys	zambalensis	Apomys_zambalensis
newSp	100000022	RODENTIA	MURIDAE	Archboldomys	maximus	Archboldomys_maximus
newSp	100000023	CHIROPTERA	HIPPOSIDERIDAE	Asellia	arabica	Asellia_arabica
newSp	100000024	CHIROPTERA	VESPERTILIONIDAE	Barbastella	beijingensis	Barbastella_beijingensis
newSp	100000025	CARNIVORA	PROCYONIDAE	Bassaricyon	medius	Bassaricyon_medius
newSp	100000026	CARNIVORA	PROCYONIDAE	Bassaricyon	neblina	Bassaricyon_neblina
newSp	100000027	RODENTIA	MURIDAE	Batomys	uragon	Batomys_uragon
newSp	100000028	RODENTIA	SCIURIDAE	Biswamoyopterus	laoensis	Biswamoyopterus_laoensis
newSp	100000029	RODENTIA	MURIDAE	Bunomys	karokophilus	Bunomys_karokophilus
newSp	100000030	RODENTIA	MURIDAE	Bunomys	torajae	Bunomys_torajae
newSp	100000031	PAUCITUBERCULATA	CAENOLESTIDAE	Caenolestes	sangay	Caenolestes_sangay
newSp	100000032	RODENTIA	CRICETIDAE	Calassomys	apicalis	Calassomys_apicalis
newSp	100000033	PRIMATES	PITHECIIDAE	Callicebus	miltoni	Callicebus_miltoni
newSp	100000034	PRIMATES	PITHECIIDAE	Callicebus	urubambensis	Callicebus_urubambensis
newSp	100000035	PRIMATES	PITHECIIDAE	Callicebus	vieirai	Callicebus_vieirai
newSp	100000036	RODENTIA	CRICETIDAE	Calomys	cerqueirai	Calomys_cerqueirai
newSp	100000037	CARNIVORA	CANIDAE	Canis	anthus	Canis_anthus
newSp	100000038	CHIROPTERA	PHYLLOSTOMIDAE	Carollia	benkeithi	Carollia_benkeithi
newSp	100000039	CHIROPTERA	PTEROPODIDAE	Casinycteris	campomaanensis	Casinycteris_campomaanensis
newSp	100000040	RODENTIA	CAVIIDAE	Cavia	patzelti	Cavia_patzelti
newSp	100000041	PRIMATES	CERCOPITHECIDAE	Cercopithecus	lomamiensis	Cercopithecus_lomamiensis
newSp	100000042	RODENTIA	CRICETIDAE	Cerradomys	akroai	Cerradomys_akroai
newSp	100000043	RODENTIA	CRICETIDAE	Cerradomys	goytaca	Cerradomys_goytaca
newSp	100000044	RODENTIA	CRICETIDAE	Cerradomys	langguthi	Cerradomys_langguthi
newSp	100000045	RODENTIA	CRICETIDAE	Cerradomys	vivoi	Cerradomys_vivoi
newSp	100000046	CHIROPTERA	MOLOSSIDAE	Chaerephon	atsinanana	Chaerephon_atsinanana
newSp	100000047	PRIMATES	CHEIROGALEIDAE	Cheirogaleus	lavasoensis	Cheirogaleus_lavasoensis
newSp	100000048	CHIROPTERA	PHYLLOSTOMIDAE	Chiroderma	vizottoi	Chiroderma_vizottoi
newSp	100000049	RODENTIA	MURIDAE	Chiromyscus	thomasi	Chiromyscus_thomasi
newSp	100000050	RODENTIA	MURIDAE	Coccymys	kirrhos	Coccymys_kirrhos
newSp	100000051	RODENTIA	ERETHIZONTIDAE	Coendou	baturitensis	Coendou_baturitensis
newSp	100000052	RODENTIA	ERETHIZONTIDAE	Coendou	speratus	Coendou_speratus
newSp	100000053	CHIROPTERA	EMBALLONURIDAE	Coleura	kibomalandy	Coleura_kibomalandy
newSp	100000054	EULIPOTYPHLA	SORICIDAE	Crocidura	abscondita	Crocidura_abscondita
newSp	100000055	EULIPOTYPHLA	SORICIDAE	Crocidura	annamitensis	Crocidura_annamitensis
newSp	100000056	EULIPOTYPHLA	SORICIDAE	Crocidura	batakorum	Crocidura_batakorum
newSp	100000057	EULIPOTYPHLA	SORICIDAE	Crocidura	cranbrooki	Crocidura_cranbrooki
