image,deprecated_scientific,common_name,simple_linnean_group,simple_linnean_subgroup,linnean_order,linnean_family,notes,genus,genus_authority,species,species_authority,subspecies,canonical_sciname,authority_year,major_type,major_subtype,taxon_author,taxon_credit,taxon_credit_date,parens_auth_genus,parens_auth_species,source,internal_id
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,ascanius,,,Cercopithecus_ascanius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4212
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,campbelli,,,Cercopithecus_campbelli,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4213
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,cephus,,,Cercopithecus_cephus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4214
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,diana,,,Cercopithecus_diana,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4215
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,dryas,,,Cercopithecus_dryas,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4216
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,erythrogaster,,,Cercopithecus_erythrogaster,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4217
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,erythrotis,,,Cercopithecus_erythrotis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4218
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,hamlyni,,,Cercopithecus_hamlyni,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4219
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,lhoesti,,,Cercopithecus_lhoesti,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4220
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,lomamiensis,,,Cercopithecus_lomamiensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000041
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,mitis,,,Cercopithecus_mitis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4221
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,mona,,,Cercopithecus_mona,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4222
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,neglectus,,,Cercopithecus_neglectus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4223
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,nictitans,,,Cercopithecus_nictitans,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4224
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,petaurista,,,Cercopithecus_petaurista,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4225
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,pogonias,,,Cercopithecus_pogonias,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4226
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,preussi,,,Cercopithecus_preussi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4227
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,sclateri,,,Cercopithecus_sclateri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4229
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Cercopithecus,,solatus,,,Cercopithecus_solatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4230
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Chlorocebus,,aethiops,,,Chlorocebus_aethiops,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4233
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Chlorocebus,,cynosuros,,,Chlorocebus_cynosuros,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136291
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Chlorocebus,,djamdjamensis,,,Chlorocebus_djamdjamensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,4240
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Chlorocebus,,pygerythrus,,,Chlorocebus_pygerythrus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136271
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Chlorocebus,,sabaeus,,,Chlorocebus_sabaeus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136265
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Chlorocebus,,tantalus,,,Chlorocebus_tantalus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136208
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Colobus,,angolensis,,,Colobus_angolensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,5142
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Colobus,,guereza,,,Colobus_guereza,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,5143
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Colobus,,polykomos,,,Colobus_polykomos,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,5144
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Colobus,,satanas,,,Colobus_satanas,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,5145
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Colobus,,vellerosus,,,Colobus_vellerosus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,5146
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Erythrocebus,,patas,,,Erythrocebus_patas,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,8073
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Lophocebus,,albigena,,,Lophocebus_albigena,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12309
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Lophocebus,,aterrimus,,,Lophocebus_aterrimus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12310
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,arctoides,,,Macaca_arctoides,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12548
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,assamensis,,,Macaca_assamensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12549
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,cyclopis,,,Macaca_cyclopis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12550
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,fascicularis,,,Macaca_fascicularis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12551
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,fuscata,,,Macaca_fuscata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12552
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,hecki,,,Macaca_hecki,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12570
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,leonina,,,Macaca_leonina,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39792
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,leucogenys,,,Macaca_leucogenys,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000165
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,maura,,,Macaca_maura,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12553
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,mulatta,,,Macaca_mulatta,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12554
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,munzala,,,Macaca_munzala,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136569
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,nemestrina,,,Macaca_nemestrina,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12555
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,nigra,,,Macaca_nigra,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12556
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,nigrescens,,,Macaca_nigrescens,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12568
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,ochreata,,,Macaca_ochreata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12557
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,pagensis,,,Macaca_pagensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39794
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,radiata,,,Macaca_radiata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12558
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,siberu,,,Macaca_siberu,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39795
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,silenus,,,Macaca_silenus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12559
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,sinica,,,Macaca_sinica,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12560
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,sylvanus,,,Macaca_sylvanus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12561
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,thibetana,,,Macaca_thibetana,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12562
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Macaca,,tonkeana,,,Macaca_tonkeana,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12563
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Mandrillus,,leucophaeus,,,Mandrillus_leucophaeus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12753
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Mandrillus,,sphinx,,,Mandrillus_sphinx,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,12754
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Miopithecus,,ogouensis,,,Miopithecus_ogouensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,41570
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Miopithecus,,talapoin,,,Miopithecus_talapoin,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,13572
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Nasalis,,larvatus,,,Nasalis_larvatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,14352
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Papio,,anubis,,,Papio_anubis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,40647
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Papio,,cynocephalus,,,Papio_cynocephalus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16021
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Papio,,hamadryas,,,Papio_hamadryas,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16019
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Papio,,papio,,,Papio_papio,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16018
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Papio,,ursinus,,,Papio_ursinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16022
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,chrysomelas,,,Presbytis_chrysomelas,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39803
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,comata,,,Presbytis_comata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18125
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,femoralis,,,Presbytis_femoralis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18126
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,frontata,,,Presbytis_frontata,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18127
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,hosei,,,Presbytis_hosei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18128
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,melalophos,,,Presbytis_melalophos,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18129
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,natunae,,,Presbytis_natunae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136500
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,potenziani,,,Presbytis_potenziani,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18130
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,rubicunda,,,Presbytis_rubicunda,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18131
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,siamensis,,,Presbytis_siamensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18134
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Presbytis,,thomasi,,,Presbytis_thomasi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18132
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,badius,,,Procolobus_badius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18240
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,gordonorum,,,Procolobus_gordonorum,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,40015
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,kirkii,,,Procolobus_kirkii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39992
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,pennantii,,,Procolobus_pennantii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39996
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,preussi,,,Procolobus_preussi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,41026
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,rufomitratus,,,Procolobus_rufomitratus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39993
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Procolobus,,verus,,,Procolobus_verus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,18245
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Pygathrix,,cinerea,,,Pygathrix_cinerea,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39827
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Pygathrix,,nemaeus,,,Pygathrix_nemaeus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39826
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Pygathrix,,nigripes,,,Pygathrix_nigripes,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39828
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Rhinopithecus,,avunculus,,,Rhinopithecus_avunculus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,19594
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Rhinopithecus,,bieti,,,Rhinopithecus_bieti,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,19597
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Rhinopithecus,,brelichi,,,Rhinopithecus_brelichi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,19595
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Rhinopithecus,,roxellana,,,Rhinopithecus_roxellana,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,19596
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Rhinopithecus,,strykeri,,,Rhinopithecus_strykeri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,13508501
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Rungwecebus,,kipunji,,,Rungwecebus_kipunji,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136791
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,ajax,,,Semnopithecus_ajax,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39833
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,dussumieri,,,Semnopithecus_dussumieri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39835
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,entellus,,,Semnopithecus_entellus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39832
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,hector,,,Semnopithecus_hector,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39837
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,hypoleucos,,,Semnopithecus_hypoleucos,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39838
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,priam,,,Semnopithecus_priam,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,135440
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Semnopithecus,,schistaceus,,,Semnopithecus_schistaceus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39840
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Simias,,concolor,,,Simias_concolor,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,20229
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Theropithecus,,gelada,,,Theropithecus_gelada,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,21744
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,auratus,,,Trachypithecus_auratus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22034
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,barbei,,,Trachypithecus_barbei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,41554
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,cristatus,,,Trachypithecus_cristatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22035
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,delacouri,,,Trachypithecus_delacouri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22043
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,francoisi,,,Trachypithecus_francoisi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39853
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,geei,,,Trachypithecus_geei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22037
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,germaini,,,Trachypithecus_germaini,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39874
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,hatinhensis,,,Trachypithecus_hatinhensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,40789
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,johnii,,,Trachypithecus_johnii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,44694
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,laotum,,,Trachypithecus_laotum,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22044
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,obscurus,,,Trachypithecus_obscurus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22039
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,phayrei,,,Trachypithecus_phayrei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22040
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,pileatus,,,Trachypithecus_pileatus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22041
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,poliocephalus,,,Trachypithecus_poliocephalus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22045
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,shortridgei,,,Trachypithecus_shortridgei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39869
,,,eutheria,,PRIMATES,CERCOPITHECIDAE,,Trachypithecus,,vetulus,,,Trachypithecus_vetulus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,22042
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Allocebus,,trichotis,,,Allocebus_trichotis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,868
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Cheirogaleus,,crossleyi,,,Cheirogaleus_crossleyi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136235
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Cheirogaleus,,lavasoensis,,,Cheirogaleus_lavasoensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,newSp,100000047
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Cheirogaleus,,major,,,Cheirogaleus_major,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,54778911
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Cheirogaleus,,medius,,,Cheirogaleus_medius,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,54778866
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Cheirogaleus,,minusculus,,,Cheirogaleus_minusculus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136800
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Cheirogaleus,,sibreei,,,Cheirogaleus_sibreei,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,41576
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,arnholdi,,,Microcebus_arnholdi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16971390
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,berthae,,,Microcebus_berthae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,41573
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,bongolavensis,,,Microcebus_bongolavensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136537
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,danfossi,,,Microcebus_danfossi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136347
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,gerpi,,,Microcebus_gerpi,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16971461
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,griseorufus,,,Microcebus_griseorufus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136637
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,jollyae,,,Microcebus_jollyae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136458
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,lehilahytsara,,,Microcebus_lehilahytsara,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136199
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,macarthurii,,,Microcebus_macarthurii,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16971425
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,mamiratra,,,Microcebus_mamiratra,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136206
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,margotmarshae,,,Microcebus_margotmarshae,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,16971364
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,marohita,,,Microcebus_marohita,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,46251646
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,mittermeieri,,,Microcebus_mittermeieri,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,136272
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,murinus,,,Microcebus_murinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,13323
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,myoxinus,,,Microcebus_myoxinus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,13325
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,ravelobensis,,,Microcebus_ravelobensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,39751
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,rufus,,,Microcebus_rufus,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,59544947
,,,eutheria,,PRIMATES,CHEIROGALEIDAE,,Microcebus,,sambiranensis,,,Microcebus_sambiranensis,,Boreoeutheria,Euarchontoglires,,,,FALSE,FALSE,IUCN,41572
